cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	5	586D314E-AD3E-6203-3130-FDA304BC179E	0	1584244555	{"level":2,"stage":2,"knivesThrown":61,"time":9.7000000000001,"levelTime":5.6166666666667,"levelKnivesThrown":35,"throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	7	98FE8132-EF22-ED68-F867-B9668A37C9F3	1	1584244578	{"level":3,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	7	CE699ECB-BBBE-6633-8D45-CDA08F956706	1	1584244582	{"level":3,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	8	14C5110F-A44E-82DC-8003-DFED56988B6B	1	1584244584	{"level":3,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	7	CE699ECB-BBBE-6633-8D45-CDA08F956706	0	1584244584	{"level":3,"stage":1,"knivesThrown":4,"time":1.5833333333333,"levelTime":1.5833333333333,"levelKnivesThrown":4,"throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	9	E96AEFBA-D846-4ED4-9419-C13CD77ABC4B	1	1584244588	{"level":3,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	8	14C5110F-A44E-82DC-8003-DFED56988B6B	0	1584244588	{"level":3,"stage":2,"knivesThrown":12,"time":6.2666666666666,"levelTime":4.6833333333333,"levelKnivesThrown":8,"throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	9	E96AEFBA-D846-4ED4-9419-C13CD77ABC4B	0	1584244593	{"level":3,"stage":3,"knivesThrown":22,"time":11.183333333333,"levelTime":4.9166666666667,"levelKnivesThrown":10,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":10,"timeStar":false,"knivesStar":false}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	10	DEBEEDFF-ABB5-851A-D5A6-3D4C82A089C0	1	1584244594	{"level":4,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	7	576A47E7-D30A-B11A-8164-E2F8250CEB85	1	1584244597	{"level":3,"stage":1,"hasCompleted":true,"replayCount":"2","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	7	576A47E7-D30A-B11A-8164-E2F8250CEB85	0	1584244600	{"level":3,"stage":1,"knivesThrown":9,"time":3.1166666666667,"levelTime":3.1166666666667,"levelKnivesThrown":9,"throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	8	A062475C-4937-74C0-1E03-75208B94DF72	1	1584244600	{"level":3,"stage":2,"hasCompleted":true,"replayCount":"1","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	9	C0C16951-6E08-6F21-D47C-06D3105FCEB2	1	1584244602	{"level":3,"stage":3,"hasCompleted":true,"replayCount":"1","throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	8	A062475C-4937-74C0-1E03-75208B94DF72	0	1584244602	{"level":3,"stage":2,"knivesThrown":14,"time":5.1833333333333,"levelTime":2.0666666666667,"levelKnivesThrown":5,"throwerSpeed":225}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	9	C0C16951-6E08-6F21-D47C-06D3105FCEB2	0	1584244606	{"level":3,"stage":3,"knivesThrown":31,"time":9.1166666666667,"levelTime":3.9333333333333,"levelKnivesThrown":17,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":10,"timeStar":true,"knivesStar":false}
6	04190E0D-1105-52B9-4232-ED9C0A8574D6	A963E53F-5124-AEF5-DF1E-CD5DD9A6BC30	10	8ACD29F8-A753-4DBD-9DE9-581ED7A8FCA7	1	1584244607	{"level":4,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	1C441B5C-CCA5-6CD0-3A64-4DD146FED1EE	1	1584247311	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	4BFC4CA5-76AB-472F-70E8-1A6C0EDB02EB	1	1584247314	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	29086B69-A618-2A82-42F0-A0E2ED5EF3E5	1	1584247317	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"2","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	29086B69-A618-2A82-42F0-A0E2ED5EF3E5	0	1584247319	{"level":1,"stage":1,"knivesThrown":3,"time":2.35,"levelTime":2.35,"levelKnivesThrown":3,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	2	D7C2A58C-BE27-52C3-72A5-F0601F1D937A	1	1584247319	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	A859F098-6F20-519B-0C6D-C410489870E7	1	1584247322	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"3","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	2	5639566A-2B49-929C-507A-04310B5E76E6	1	1584247324	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	A859F098-6F20-519B-0C6D-C410489870E7	0	1584247324	{"level":1,"stage":1,"knivesThrown":3,"time":2.2666666666667,"levelTime":2.2666666666667,"levelKnivesThrown":3,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	3	A001815B-A405-CEF9-1344-AE9AC98AAD2F	1	1584247328	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	2	5639566A-2B49-929C-507A-04310B5E76E6	0	1584247328	{"level":1,"stage":2,"knivesThrown":8,"time":5.8833333333333,"levelTime":3.6166666666667,"levelKnivesThrown":5,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	B304BDD2-B5E3-39C5-6687-1A0C86DFD063	1	1584247332	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"4","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	2	7511AB6A-24E9-0E2D-235A-E46804D71FE7	1	1584247334	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"2","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	1	B304BDD2-B5E3-39C5-6687-1A0C86DFD063	0	1584247334	{"level":1,"stage":1,"knivesThrown":3,"time":2.25,"levelTime":2.25,"levelKnivesThrown":3,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	3	234E71E8-05B6-BC5C-E062-E621C0D98904	1	1584247337	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	2	7511AB6A-24E9-0E2D-235A-E46804D71FE7	0	1584247337	{"level":1,"stage":2,"knivesThrown":7,"time":4.7166666666667,"levelTime":2.4666666666667,"levelKnivesThrown":4,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	3	234E71E8-05B6-BC5C-E062-E621C0D98904	0	1584247342	{"level":1,"stage":3,"knivesThrown":17,"time":10.333333333333,"levelTime":5.6166666666667,"levelKnivesThrown":10,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":13,"timeStar":true,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	4	2EE4C67F-A727-086A-A613-5BC74270ECAB	1	1584247345	{"level":2,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	4	1590BC1B-9EF5-7FDF-28D3-EB4071AF4789	1	1584247357	{"level":2,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	4	1590BC1B-9EF5-7FDF-28D3-EB4071AF4789	0	1584247365	{"level":2,"stage":1,"knivesThrown":10,"time":7.3,"levelTime":7.3,"levelKnivesThrown":10,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	5	66630476-A1E8-683F-8145-1CC092C8F2C5	1	1584247365	{"level":2,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	6	029E2D1F-4A47-E3C4-CE66-1A2C01371514	1	1584247383	{"level":2,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	5	66630476-A1E8-683F-8145-1CC092C8F2C5	0	1584247383	{"level":2,"stage":2,"knivesThrown":28,"time":25.816666666666,"levelTime":18.516666666667,"levelKnivesThrown":18,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	6	029E2D1F-4A47-E3C4-CE66-1A2C01371514	0	1584247417	{"level":2,"stage":3,"knivesThrown":58,"time":58.916666666665,"levelTime":33.099999999999,"levelKnivesThrown":30,"throwerSpeed":225,"completeStar":true,"timePar":25,"knivesPar":17,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	7	F61EB902-9257-6B13-8E5C-844CD0681375	1	1584247418	{"level":3,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	7	F61EB902-9257-6B13-8E5C-844CD0681375	0	1584247421	{"level":3,"stage":1,"knivesThrown":2,"time":2.65,"levelTime":2.65,"levelKnivesThrown":2,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	8	52E53FC2-F4FF-174F-7400-3FD48E7762E5	1	1584247421	{"level":3,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	8	52E53FC2-F4FF-174F-7400-3FD48E7762E5	0	1584247430	{"level":3,"stage":2,"knivesThrown":8,"time":12.183333333334,"levelTime":9.5333333333334,"levelKnivesThrown":6,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	9	D793F945-5514-2E37-28EC-94E961258A0A	1	1584247430	{"level":3,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	9	D793F945-5514-2E37-28EC-94E961258A0A	0	1584247445	{"level":3,"stage":3,"knivesThrown":23,"time":26.8,"levelTime":14.616666666667,"levelKnivesThrown":15,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":10,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	10	D689F24E-CEE1-D785-CE9D-E43F0021FE45	1	1584247446	{"level":4,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	11	918C3A9A-9135-4BE1-DEF9-B9E036F58243	1	1584247452	{"level":4,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	10	D689F24E-CEE1-D785-CE9D-E43F0021FE45	0	1584247452	{"level":4,"stage":1,"knivesThrown":3,"time":5.65,"levelTime":5.65,"levelKnivesThrown":3,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	12	0688C81E-5429-E4B4-366F-2F55230D76F0	1	1584247454	{"level":4,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	11	918C3A9A-9135-4BE1-DEF9-B9E036F58243	0	1584247454	{"level":4,"stage":2,"knivesThrown":5,"time":8.1166666666666,"levelTime":2.4666666666667,"levelKnivesThrown":2,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	12	0688C81E-5429-E4B4-366F-2F55230D76F0	0	1584247481	{"level":4,"stage":3,"knivesThrown":32,"time":34.583333333333,"levelTime":26.466666666666,"levelKnivesThrown":27,"throwerSpeed":225,"completeStar":true,"timePar":12,"knivesPar":10,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	13	F004EBD6-0BB2-565A-D937-6A7F18851A56	1	1584247481	{"level":5,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	13	F004EBD6-0BB2-565A-D937-6A7F18851A56	0	1584247498	{"level":5,"stage":1,"knivesThrown":21,"time":16.933333333334,"levelTime":16.933333333334,"levelKnivesThrown":21,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	14	AC3CC339-D7C5-AB48-F08A-21DDA74AF0E4	1	1584247498	{"level":5,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	15	87925E32-F3E2-4B82-F5EA-8FD61C97D855	1	1584247517	{"level":5,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	14	AC3CC339-D7C5-AB48-F08A-21DDA74AF0E4	0	1584247517	{"level":5,"stage":2,"knivesThrown":38,"time":35.549999999999,"levelTime":18.616666666667,"levelKnivesThrown":17,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	15	87925E32-F3E2-4B82-F5EA-8FD61C97D855	0	1584247531	{"level":5,"stage":3,"knivesThrown":62,"time":49.316666666665,"levelTime":13.766666666667,"levelKnivesThrown":24,"throwerSpeed":225,"completeStar":true,"timePar":18,"knivesPar":28,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	16	E5DB8011-CA48-565F-DB3D-E3216A254D32	1	1584247532	{"level":6,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	16	E5DB8011-CA48-565F-DB3D-E3216A254D32	0	1584247542	{"level":6,"stage":1,"knivesThrown":60,"time":9.3666666666667,"levelTime":9.3666666666667,"levelKnivesThrown":60,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	17	43052F50-1880-DDB6-AF8A-F98D728A5CF4	1	1584247542	{"level":6,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	17	43052F50-1880-DDB6-AF8A-F98D728A5CF4	0	1584247573	{"level":6,"stage":2,"knivesThrown":142,"time":40.499999999999,"levelTime":31.133333333333,"levelKnivesThrown":82,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	18	9E3E2F53-C981-DD1A-1189-0BC6BCF28979	1	1584247573	{"level":6,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	18	9E3E2F53-C981-DD1A-1189-0BC6BCF28979	0	1584247590	{"level":6,"stage":3,"knivesThrown":195,"time":57.033333333331,"levelTime":16.533333333334,"levelKnivesThrown":53,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	19	8E45FCCF-581A-83FD-3245-F1FAF06AAD07	1	1584247590	{"level":6,"stage":4,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	19	8E45FCCF-581A-83FD-3245-F1FAF06AAD07	0	1584247600	{"level":6,"stage":4,"knivesThrown":235,"time":67.549999999997,"levelTime":10.516666666667,"levelKnivesThrown":40,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	20	B984E3C0-41EE-0881-7D32-1A6FBDB14578	1	1584247600	{"level":6,"stage":5,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	20	B984E3C0-41EE-0881-7D32-1A6FBDB14578	0	1584247613	{"level":6,"stage":5,"knivesThrown":304,"time":80.43333333333,"levelTime":12.883333333334,"levelKnivesThrown":69,"throwerSpeed":225,"completeStar":true,"timePar":50,"knivesPar":120,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	21	2B918324-7982-7CA6-04BC-609CCEEA2C67	1	1584247614	{"level":7,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	21	2B918324-7982-7CA6-04BC-609CCEEA2C67	0	1584247620	{"level":7,"stage":1,"knivesThrown":11,"time":5.9333333333333,"levelTime":5.9333333333333,"levelKnivesThrown":11,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	22	03F0BE68-9632-7D45-1BB4-6B3958E4106B	1	1584247620	{"level":7,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	23	4BC19B95-730A-8C7E-2D84-28AB4597421D	1	1584247627	{"level":7,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	22	03F0BE68-9632-7D45-1BB4-6B3958E4106B	0	1584247627	{"level":7,"stage":2,"knivesThrown":31,"time":12.1,"levelTime":6.1666666666667,"levelKnivesThrown":20,"throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	23	4BC19B95-730A-8C7E-2D84-28AB4597421D	0	1584247687	{"level":7,"stage":3,"knivesThrown":235,"time":72.599999999997,"levelTime":60.499999999998,"levelKnivesThrown":204,"throwerSpeed":225,"completeStar":true,"timePar":20,"knivesPar":13,"timeStar":false,"knivesStar":false}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	24	8F4CE5F3-AC70-1CFE-E330-12F3C2182D27	1	1584247689	{"level":8,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	24	8F4CE5F3-AC70-1CFE-E330-12F3C2182D27	0	1584247693	{"level":8,"stage":1,"knivesThrown":2,"time":3.9333333333333,"levelTime":3.9333333333333,"levelKnivesThrown":2,"throwerSpeed":225,"completeStar":true,"timePar":2,"knivesPar":2,"timeStar":false,"knivesStar":true}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	25	704DF209-5886-862D-6ADB-FD6B1D6C423D	1	1584247696	{"level":9,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
6	DDAD42E5-E90D-3CB9-B483-769CB4845EB6	C5710FD5-8772-A7B3-694B-0655E132331A	25	704DF209-5886-862D-6ADB-FD6B1D6C423D	0	1584247697	{"level":9,"stage":1,"knivesThrown":5,"time":1.3,"levelTime":1.3,"levelKnivesThrown":5,"throwerSpeed":225,"completeStar":true,"timePar":1,"knivesPar":5,"timeStar":true,"knivesStar":true}
